PO_ID,Supplier_ID,Raw_Material_ID,Order_Date,Order_Quantity,Unit_Cost,Delivery_Date_Planned,Delivery_Date_Actual,Total_Cost
PO001269,SUP00066,PROD00028,2021-09-10,14,24.802781008982084,2021-09-28,2021-09-28,347.23893412574915
PO001270,SUP00084,PROD00039,2023-04-03,14,55.777531163748456,2023-04-25,2023-05-01,780.8854362924784
PO001271,SUP00084,PROD00025,2022-08-16,5,45.28504292199058,2022-08-28,2022-08-27,226.4252146099529
PO001272,SUP00066,PROD00170,2022-08-19,12,7.47698686146509,2022-09-12,2022-09-11,89.72384233758108
PO001273,SUP00088,PROD00089,2021-02-22,11,29.930884643245253,2021-03-18,2021-03-20,329.23973107569776
PO001274,SUP00073,PROD00044,2021-02-16,5,75.42727475540836,2021-03-02,2021-03-06,377.1363737770418
PO001275,SUP00071,PROD00149,2022-11-10,17,58.79506167888804,2022-11-30,2022-11-29,999.5160485410967
PO001276,SUP00021,PROD00177,2023-02-23,9,62.3631352098819,2023-03-17,2023-03-22,561.2682168889371
PO001277,SUP00098,PROD00028,2021-05-03,14,64.26657864038715,2021-05-15,2021-05-13,899.7321009654202
PO001278,SUP00051,PROD00052,2021-08-17,10,14.625375424948421,2021-09-01,2021-09-03,146.25375424948422
PO001279,SUP00032,PROD00152,2023-07-18,9,38.66205265919518,2023-07-29,2023-08-02,347.95847393275665
PO001280,SUP00011,PROD00144,2022-08-04,12,74.81383973090341,2022-08-28,2022-08-31,897.766076770841
PO001281,SUP00041,PROD00073,2021-12-13,7,53.06083716099653,2022-01-05,2022-01-10,371.4258601269757
PO001282,SUP00026,PROD00132,2021-02-19,12,61.93049975544308,2021-03-14,2021-03-15,743.165997065317
PO001283,SUP00015,PROD00115,2021-05-15,14,23.950098258557873,2021-05-25,2021-05-27,335.3013756198102
PO001284,SUP00025,PROD00181,2021-07-13,14,64.39933498258905,2021-07-28,2021-07-29,901.5906897562468
PO001285,SUP00095,PROD00004,2022-03-17,17,78.96559438232188,2022-04-04,2022-04-01,1342.415104499472
PO001286,SUP00004,PROD00046,2024-02-15,5,8.269625300216372,2024-03-08,2024-03-12,41.348126501081865
PO001287,SUP00100,PROD00145,2022-10-03,12,76.4655513565566,2022-10-23,2022-10-27,917.5866162786792
PO001288,SUP00082,PROD00058,2021-03-17,16,40.14955464593762,2021-03-29,2021-04-03,642.3928743350019
PO001289,SUP00046,PROD00092,2024-04-04,17,9.978720296868762,2024-04-16,2024-04-17,169.63824504676896
PO001290,SUP00086,PROD00144,2021-06-19,13,29.671609423269278,2021-07-12,2021-07-18,385.7309225025006
PO001291,SUP00064,PROD00114,2023-10-20,11,9.108977566148722,2023-11-10,2023-11-16,100.19875322763595
PO001292,SUP00074,PROD00129,2021-05-14,14,51.69176645882129,2021-06-01,2021-06-07,723.6847304234981
PO001293,SUP00009,PROD00179,2021-03-10,13,71.41168223477841,2021-03-23,2021-03-24,928.3518690521194
PO001294,SUP00020,PROD00046,2024-03-24,18,75.30896477096732,2024-04-10,2024-04-13,1355.5613658774118
PO001295,SUP00045,PROD00164,2022-03-06,11,68.18041321472572,2022-03-25,2022-03-23,749.9845453619829
PO001296,SUP00055,PROD00124,2022-01-12,9,78.97720731470619,2022-01-25,2022-01-28,710.7948658323558
PO001297,SUP00044,PROD00069,2023-12-18,18,74.60903071325647,2024-01-07,2024-01-13,1342.9625528386166
PO001298,SUP00082,PROD00043,2022-11-26,10,62.37498563637859,2022-12-20,2022-12-21,623.7498563637859
PO001299,SUP00084,PROD00180,2021-05-26,9,45.352443504023775,2021-06-07,2021-06-06,408.17199153621397
PO001300,SUP00036,PROD00092,2022-07-12,12,66.42068066582132,2022-07-28,2022-08-03,797.0481679898559
PO001301,SUP00036,PROD00100,2022-05-11,15,20.576082397926488,2022-05-23,2022-05-20,308.6412359688973
PO001302,SUP00001,PROD00054,2023-04-05,9,52.65188865482705,2023-04-27,2023-04-26,473.86699789344345
PO001303,SUP00054,PROD00054,2023-03-04,8,28.345787657490114,2023-03-16,2023-03-14,226.7663012599209
PO001304,SUP00022,PROD00190,2022-12-29,12,42.30964570259553,2023-01-18,2023-01-22,507.7157484311464
PO001305,SUP00078,PROD00024,2023-05-03,13,78.59957596114778,2023-05-20,2023-05-26,1021.7944874949211
PO001306,SUP00023,PROD00092,2023-06-30,18,7.7156397604386715,2023-07-18,2023-07-22,138.8815156878961
PO001307,SUP00061,PROD00047,2024-01-06,9,14.003549418031971,2024-01-19,2024-01-23,126.03194476228774
PO001308,SUP00098,PROD00127,2021-11-12,9,62.31769312728337,2021-11-28,2021-12-02,560.8592381455503
PO001309,SUP00086,PROD00044,2022-06-08,10,38.71994125113697,2022-06-30,2022-06-30,387.1994125113697
PO001310,SUP00085,PROD00200,2022-05-10,16,27.008149275307368,2022-05-25,2022-05-26,432.1303884049179
PO001311,SUP00085,PROD00075,2022-06-04,10,71.99658805241262,2022-06-28,2022-06-30,719.9658805241262
PO001312,SUP00033,PROD00174,2021-12-21,13,6.819999597524958,2022-01-10,2022-01-11,88.65999476782444
PO001313,SUP00060,PROD00057,2022-08-14,7,73.35177572508374,2022-08-26,2022-08-29,513.4624300755862
PO001314,SUP00069,PROD00108,2022-09-20,13,54.87847050797581,2022-10-03,2022-10-07,713.4201166036855
PO001315,SUP00078,PROD00157,2021-07-13,11,36.13710202752176,2021-07-31,2021-08-03,397.50812230273937
PO001316,SUP00087,PROD00053,2023-05-18,10,15.055422141307908,2023-06-05,2023-06-11,150.55422141307906
PO001317,SUP00099,PROD00151,2021-01-16,9,28.352784489620632,2021-02-08,2021-02-14,255.1750604065857
PO001318,SUP00066,PROD00043,2022-03-18,9,62.44500855463503,2022-03-30,2022-03-30,562.0050769917153
PO001319,SUP00073,PROD00039,2022-03-05,14,28.005590621129073,2022-03-17,2022-03-22,392.078268695807
PO001320,SUP00091,PROD00111,2023-06-20,6,59.231004516506516,2023-07-11,2023-07-08,355.3860270990391
PO001321,SUP00072,PROD00162,2021-08-29,7,9.044125513934178,2021-09-19,2021-09-18,63.30887859753925
PO001322,SUP00094,PROD00050,2021-03-27,9,29.273857516531088,2021-04-06,2021-04-11,263.4647176487798
PO001323,SUP00015,PROD00027,2024-02-02,11,42.25827852619917,2024-02-13,2024-02-14,464.84106378819087
PO001324,SUP00044,PROD00104,2022-11-16,6,61.882863684708816,2022-12-02,2022-12-04,371.2971821082529
PO001325,SUP00067,PROD00169,2022-08-21,8,29.085639029482614,2022-09-14,2022-09-17,232.6851122358609
PO001326,SUP00099,PROD00007,2023-05-25,7,22.141679479632014,2023-06-04,2023-06-07,154.9917563574241
PO001327,SUP00064,PROD00137,2024-03-04,10,25.918840321701218,2024-03-22,2024-03-28,259.1884032170122
PO001328,SUP00032,PROD00018,2022-02-19,9,52.983704701886744,2022-03-14,2022-03-14,476.8533423169807
PO001329,SUP00038,PROD00125,2021-11-11,13,17.735034663121013,2021-12-03,2021-11-30,230.55545062057317
PO001330,SUP00030,PROD00161,2023-10-21,11,67.05687589330174,2023-11-12,2023-11-11,737.6256348263191
PO001331,SUP00072,PROD00197,2022-12-21,14,56.972846042618,2023-01-08,2023-01-05,797.619844596652
PO001332,SUP00090,PROD00144,2023-03-29,11,41.60219913620456,2023-04-10,2023-04-14,457.6241904982502
PO001333,SUP00035,PROD00021,2022-07-06,12,53.76352206306443,2022-07-27,2022-08-01,645.1622647567731
PO001334,SUP00084,PROD00073,2021-04-03,12,41.84763243926397,2021-04-15,2021-04-21,502.1715892711676
PO001335,SUP00015,PROD00175,2022-01-14,10,41.43330270688441,2022-02-03,2022-02-06,414.3330270688441
PO001336,SUP00034,PROD00140,2021-12-08,11,13.0234103289455,2021-12-27,2021-12-28,143.2575136184005
PO001337,SUP00053,PROD00102,2021-06-24,14,36.31244926879225,2021-07-17,2021-07-23,508.3742897630915
PO001338,SUP00078,PROD00171,2022-05-05,12,10.918689269878492,2022-05-16,2022-05-18,131.0242712385419
PO001339,SUP00055,PROD00130,2024-03-31,12,5.010699667556979,2024-04-21,2024-04-24,60.12839601068375
PO001340,SUP00096,PROD00126,2022-05-29,8,47.367683256906176,2022-06-13,2022-06-11,378.9414660552494
PO001341,SUP00064,PROD00187,2022-09-10,9,23.54539514169879,2022-09-24,2022-09-26,211.90855627528913
PO001342,SUP00054,PROD00117,2023-09-11,14,14.704801462433613,2023-09-27,2023-09-25,205.8672204740706
PO001343,SUP00061,PROD00020,2024-03-03,8,42.43035934976429,2024-03-22,2024-03-19,339.4428747981143
PO001344,SUP00085,PROD00162,2023-05-27,12,27.319701565110773,2023-06-13,2023-06-10,327.83641878132926
PO001345,SUP00079,PROD00161,2022-08-22,7,74.2154123285203,2022-09-12,2022-09-12,519.5078862996421
PO001346,SUP00041,PROD00190,2024-01-08,9,62.406366265901625,2024-01-21,2024-01-26,561.6572963931146
PO001347,SUP00062,PROD00187,2023-01-05,12,61.725117021866936,2023-01-26,2023-01-26,740.7014042624032
PO001348,SUP00009,PROD00182,2021-01-13,8,11.3908389548195,2021-01-30,2021-01-29,91.126711638556
PO001349,SUP00010,PROD00115,2023-01-13,13,63.413216128417986,2023-01-24,2023-01-30,824.3718096694338
PO001350,SUP00040,PROD00183,2023-11-23,14,30.471357458742812,2023-12-12,2023-12-17,426.5990044223994
PO001351,SUP00044,PROD00101,2022-12-09,11,79.447128537975,2022-12-27,2023-01-01,873.918413917725
PO001352,SUP00072,PROD00041,2022-08-24,7,41.33816452110044,2022-09-15,2022-09-15,289.36715164770305
PO001353,SUP00060,PROD00057,2022-05-11,12,3.2109819305038463,2022-05-30,2022-05-29,38.531783166046154
PO001354,SUP00064,PROD00006,2022-03-03,16,75.08301363772566,2022-03-15,2022-03-19,1201.3282182036105
PO001355,SUP00056,PROD00199,2022-07-31,20,40.72832565487795,2022-08-23,2022-08-20,814.566513097559
PO001356,SUP00014,PROD00156,2022-08-06,10,46.49050442863005,2022-08-19,2022-08-24,464.9050442863005
PO001357,SUP00052,PROD00025,2024-02-02,10,7.594699426320479,2024-02-12,2024-02-15,75.94699426320479
PO001358,SUP00039,PROD00118,2022-07-02,12,39.91241761410722,2022-07-15,2022-07-13,478.9490113692866
PO001359,SUP00020,PROD00185,2023-11-05,11,31.657352984551274,2023-11-20,2023-11-23,348.230882830064
PO001360,SUP00025,PROD00107,2022-11-27,13,72.51291706564655,2022-12-07,2022-12-10,942.6679218534051
PO001361,SUP00006,PROD00168,2021-12-14,10,70.22596222735105,2021-12-30,2022-01-01,702.2596222735104
PO001362,SUP00031,PROD00058,2021-04-16,12,37.28373148127402,2021-05-10,2021-05-09,447.4047777752882
PO001363,SUP00002,PROD00163,2024-02-06,10,63.52597115939279,2024-02-24,2024-02-23,635.2597115939279
PO001364,SUP00018,PROD00062,2022-01-06,11,37.56834647156765,2022-01-21,2022-01-21,413.25181118724413
PO001365,SUP00070,PROD00060,2022-12-03,15,74.28836060553849,2022-12-27,2022-12-25,1114.3254090830774
PO001366,SUP00065,PROD00006,2022-05-27,8,54.647194381151955,2022-06-06,2022-06-04,437.17755504921564
PO001367,SUP00045,PROD00046,2023-08-04,11,55.78670533337996,2023-08-14,2023-08-13,613.6537586671795
PO001368,SUP00097,PROD00044,2022-10-22,15,58.16797817445339,2022-11-04,2022-11-10,872.5196726168008
PO001369,SUP00014,PROD00094,2023-12-29,8,46.41008398809738,2024-01-22,2024-01-23,371.280671904779
PO001370,SUP00024,PROD00155,2022-03-15,13,39.07445905140205,2022-03-25,2022-03-25,507.96796766822666
PO001371,SUP00094,PROD00102,2022-03-25,8,16.694601665531557,2022-04-12,2022-04-14,133.55681332425246
PO001372,SUP00068,PROD00184,2023-06-03,8,62.759888928552975,2023-06-13,2023-06-10,502.0791114284238
PO001373,SUP00065,PROD00082,2022-02-01,12,27.65985884644119,2022-02-19,2022-02-21,331.9183061572943
PO001374,SUP00063,PROD00074,2022-09-06,17,79.40558927461834,2022-09-27,2022-09-28,1349.8950176685116
PO001375,SUP00093,PROD00065,2022-07-13,5,43.34553429406492,2022-07-24,2022-07-24,216.7276714703246
PO001376,SUP00049,PROD00039,2023-08-18,8,3.9130017716348067,2023-08-31,2023-09-05,31.304014173078453
PO001377,SUP00065,PROD00008,2022-08-15,15,34.04563656553886,2022-08-27,2022-08-29,510.68454848308284
PO001378,SUP00045,PROD00022,2022-06-21,12,39.52799346477554,2022-07-07,2022-07-11,474.3359215773065
PO001379,SUP00007,PROD00019,2023-04-27,12,41.32036118739366,2023-05-07,2023-05-10,495.8443342487239
PO001380,SUP00097,PROD00132,2023-12-15,5,77.23126182894232,2023-12-27,2023-12-26,386.1563091447116
PO001381,SUP00060,PROD00004,2022-11-02,13,54.78853067850981,2022-11-12,2022-11-14,712.2508988206275
PO001382,SUP00049,PROD00188,2023-05-07,12,59.95120710145847,2023-05-23,2023-05-22,719.4144852175017
PO001383,SUP00091,PROD00098,2023-04-24,9,51.782150935891856,2023-05-18,2023-05-20,466.0393584230267
PO001384,SUP00071,PROD00021,2024-01-18,15,59.65354389853048,2024-02-04,2024-02-05,894.8031584779571
PO001385,SUP00014,PROD00151,2022-01-04,7,12.79641821433588,2022-01-27,2022-01-25,89.57492750035115
PO001386,SUP00051,PROD00189,2023-04-26,16,73.12960843189853,2023-05-16,2023-05-13,1170.0737349103765
PO001387,SUP00018,PROD00016,2024-04-08,8,46.60982482613587,2024-04-21,2024-04-22,372.87859860908696
PO001388,SUP00049,PROD00100,2021-07-19,8,60.527086290548226,2021-08-05,2021-08-07,484.2166903243858
PO001389,SUP00013,PROD00018,2022-06-04,11,4.989045445870583,2022-06-14,2022-06-18,54.87949990457641
PO001390,SUP00076,PROD00061,2022-09-10,11,33.6366366226443,2022-09-20,2022-09-24,370.00300284908735
PO001391,SUP00053,PROD00073,2021-03-02,14,39.66351140653264,2021-03-26,2021-04-01,555.289159691457
PO001392,SUP00039,PROD00023,2021-12-07,12,47.331897029377224,2021-12-20,2021-12-23,567.9827643525267
PO001393,SUP00047,PROD00018,2023-02-10,8,28.172802177379623,2023-02-27,2023-02-27,225.38241741903698
PO001394,SUP00084,PROD00167,2023-01-08,12,16.78965328217941,2023-01-21,2023-01-22,201.47583938615293
PO001395,SUP00028,PROD00026,2022-08-01,7,14.535356147524357,2022-08-14,2022-08-12,101.7474930326705
PO001396,SUP00075,PROD00041,2023-09-22,12,63.43461294144126,2023-10-04,2023-10-10,761.2153552972951
PO001397,SUP00059,PROD00184,2023-04-26,8,71.94994320421534,2023-05-19,2023-05-16,575.5995456337228
PO001398,SUP00086,PROD00154,2021-07-18,10,42.95508365561778,2021-08-07,2021-08-10,429.5508365561778
PO001399,SUP00054,PROD00019,2023-06-12,10,55.01946327904572,2023-06-24,2023-06-24,550.1946327904573
PO001400,SUP00092,PROD00193,2023-10-09,18,39.31454828955806,2023-10-25,2023-10-30,707.6618692120451
PO001401,SUP00083,PROD00100,2022-01-14,9,24.74353123562918,2022-02-03,2022-02-05,222.69178112066263
PO001402,SUP00049,PROD00032,2023-07-22,13,25.190390607041202,2023-08-15,2023-08-18,327.47507789153565
PO001403,SUP00052,PROD00145,2024-01-13,17,22.43773767294491,2024-01-26,2024-01-23,381.4415404400635
PO001404,SUP00015,PROD00067,2022-08-29,12,50.58558409094385,2022-09-14,2022-09-17,607.0270090913261
PO001405,SUP00001,PROD00060,2021-04-09,10,31.58364081543394,2021-05-01,2021-05-07,315.83640815433944
PO001406,SUP00100,PROD00076,2023-03-16,12,24.156574199427002,2023-04-06,2023-04-08,289.87889039312404
PO001407,SUP00028,PROD00094,2022-11-25,9,25.60114999875471,2022-12-19,2022-12-21,230.4103499887924
PO001408,SUP00097,PROD00035,2022-11-29,11,64.18265879327599,2022-12-17,2022-12-22,706.0092467260359
PO001409,SUP00057,PROD00033,2024-03-26,11,33.63203893829771,2024-04-19,2024-04-24,369.95242832127485
PO001410,SUP00057,PROD00193,2021-01-19,6,13.954517751493661,2021-02-04,2021-02-10,83.72710650896197
PO001411,SUP00002,PROD00188,2021-02-07,8,66.99954322710005,2021-02-18,2021-02-20,535.9963458168004
PO001412,SUP00056,PROD00132,2021-08-06,6,60.76913388097131,2021-08-17,2021-08-15,364.61480328582786
PO001413,SUP00085,PROD00006,2022-11-30,9,79.15557729316095,2022-12-16,2022-12-18,712.4001956384485
PO001414,SUP00065,PROD00161,2021-05-13,18,55.37135992479775,2021-05-27,2021-05-29,996.6844786463595
PO001415,SUP00052,PROD00154,2022-02-13,12,40.882847108514035,2022-02-23,2022-03-01,490.59416530216845
PO001416,SUP00060,PROD00116,2021-10-05,8,21.792884895871985,2021-10-25,2021-10-30,174.34307916697588
PO001417,SUP00027,PROD00089,2021-11-15,17,66.46785044365438,2021-12-08,2021-12-13,1129.9534575421246
PO001418,SUP00027,PROD00039,2024-04-09,10,11.67771147952331,2024-04-26,2024-04-27,116.7771147952331
PO001419,SUP00011,PROD00136,2023-08-24,15,23.02119816589991,2023-09-09,2023-09-11,345.31797248849864
PO001420,SUP00059,PROD00032,2023-07-04,9,28.00724396618502,2023-07-22,2023-07-28,252.06519569566518
PO001421,SUP00090,PROD00082,2021-08-21,14,20.412213386241362,2021-09-04,2021-09-03,285.77098740737904
PO001422,SUP00033,PROD00165,2023-10-04,7,53.657222762253575,2023-10-27,2023-10-29,375.600559335775
PO001423,SUP00094,PROD00040,2022-09-08,9,47.002487630424746,2022-09-19,2022-09-23,423.0223886738227
PO001424,SUP00049,PROD00075,2023-03-14,14,66.38645359193852,2023-04-01,2023-03-30,929.4103502871393
PO001425,SUP00001,PROD00124,2022-09-26,12,79.65061050660339,2022-10-20,2022-10-18,955.8073260792406
PO001426,SUP00095,PROD00047,2022-11-28,11,13.03172155579625,2022-12-10,2022-12-14,143.34893711375875
PO001427,SUP00012,PROD00194,2021-04-15,10,53.44234056735393,2021-04-27,2021-04-28,534.4234056735393
PO001428,SUP00063,PROD00002,2021-11-16,17,36.85732192547846,2021-12-10,2021-12-10,626.5744727331338
PO001429,SUP00069,PROD00196,2021-02-23,15,59.37785374541129,2021-03-07,2021-03-08,890.6678061811693
PO001430,SUP00088,PROD00007,2024-04-11,11,64.0376505481615,2024-05-01,2024-04-28,704.4141560297764
PO001431,SUP00052,PROD00182,2022-12-17,15,43.65531382264512,2023-01-02,2022-12-30,654.8297073396768
PO001432,SUP00032,PROD00020,2023-11-03,12,73.75118314713605,2023-11-14,2023-11-13,885.0141977656326
PO001433,SUP00020,PROD00032,2021-09-11,10,39.759981686407144,2021-09-27,2021-09-26,397.59981686407144
PO001434,SUP00089,PROD00012,2022-10-14,9,63.373492145621896,2022-11-05,2022-11-11,570.361429310597
PO001435,SUP00035,PROD00138,2022-04-11,9,71.67208881426582,2022-04-24,2022-04-29,645.0487993283924
PO001436,SUP00090,PROD00173,2021-01-21,11,50.02058558748685,2021-02-08,2021-02-08,550.2264414623553
PO001437,SUP00060,PROD00069,2023-09-06,14,72.05087373408419,2023-09-28,2023-09-28,1008.7122322771787
PO001438,SUP00072,PROD00150,2021-06-09,11,45.608898495559956,2021-07-02,2021-07-05,501.6978834511595
PO001439,SUP00033,PROD00091,2023-08-09,11,75.48867908414496,2023-08-19,2023-08-21,830.3754699255946
PO001440,SUP00082,PROD00159,2022-07-16,8,50.272002025882344,2022-08-06,2022-08-05,402.17601620705875
PO001441,SUP00048,PROD00123,2021-07-19,10,48.36136385077768,2021-08-08,2021-08-07,483.6136385077768
PO001442,SUP00038,PROD00026,2022-07-19,8,21.971102415049113,2022-08-09,2022-08-15,175.7688193203929
PO001443,SUP00011,PROD00152,2024-03-24,9,43.521670180145854,2024-04-13,2024-04-11,391.6950316213127
PO001444,SUP00058,PROD00041,2023-02-28,7,62.07499263039205,2023-03-17,2023-03-22,434.5249484127444
PO001445,SUP00053,PROD00041,2024-04-06,12,73.70101616061403,2024-04-17,2024-04-23,884.4121939273684
PO001446,SUP00080,PROD00068,2023-09-29,11,67.13175602572609,2023-10-09,2023-10-13,738.449316282987
PO001447,SUP00075,PROD00050,2023-06-13,11,56.978727025353486,2023-07-03,2023-07-07,626.7659972788883
PO001448,SUP00031,PROD00165,2022-07-23,18,51.35685919131292,2022-08-11,2022-08-14,924.4234654436326
PO001449,SUP00082,PROD00037,2022-11-12,16,64.365162518546,2022-11-27,2022-11-26,1029.842600296736
PO001450,SUP00095,PROD00116,2021-06-22,10,9.393697627157582,2021-07-07,2021-07-10,93.93697627157582
PO001451,SUP00012,PROD00010,2022-06-03,16,39.36015790439981,2022-06-20,2022-06-20,629.762526470397
PO001452,SUP00018,PROD00057,2022-04-11,12,42.86511963634961,2022-04-22,2022-04-25,514.3814356361953
PO001453,SUP00035,PROD00052,2022-08-30,14,7.437096838029752,2022-09-12,2022-09-09,104.11935573241652
PO001454,SUP00052,PROD00016,2021-02-26,9,25.354489744046777,2021-03-08,2021-03-13,228.190407696421
PO001455,SUP00009,PROD00111,2021-03-15,9,16.31992912867176,2021-04-03,2021-04-07,146.87936215804584
PO001456,SUP00058,PROD00041,2023-11-06,13,53.63843023501581,2023-11-27,2023-11-27,697.2995930552055
PO001457,SUP00042,PROD00030,2023-08-29,12,64.6168096395439,2023-09-16,2023-09-17,775.4017156745268
PO001458,SUP00079,PROD00044,2022-01-19,8,54.46088103176023,2022-02-11,2022-02-10,435.68704825408184
PO001459,SUP00086,PROD00020,2023-09-04,12,73.32304627209137,2023-09-17,2023-09-19,879.8765552650965
PO001460,SUP00070,PROD00193,2023-08-15,19,58.859678192971124,2023-08-30,2023-09-01,1118.3338856664514
PO001461,SUP00069,PROD00099,2022-01-27,13,56.413602005694855,2022-02-10,2022-02-13,733.3768260740331
PO001462,SUP00038,PROD00194,2023-08-21,9,21.878442724355406,2023-09-06,2023-09-07,196.90598451919865
PO001463,SUP00071,PROD00114,2021-05-26,4,71.55307633073866,2021-06-11,2021-06-13,286.21230532295465
PO001464,SUP00061,PROD00158,2021-09-02,9,25.963106009767998,2021-09-12,2021-09-09,233.667954087912
PO001465,SUP00034,PROD00036,2023-04-25,15,64.17872282874158,2023-05-15,2023-05-19,962.6808424311238
PO001466,SUP00022,PROD00029,2023-07-17,11,30.1859985092754,2023-07-30,2023-07-31,332.0459836020294
PO001467,SUP00006,PROD00114,2022-01-07,15,52.0529180155147,2022-01-20,2022-01-23,780.7937702327205
PO001468,SUP00069,PROD00054,2023-01-08,16,13.072232817484753,2023-01-18,2023-01-15,209.15572507975605
PO001469,SUP00037,PROD00037,2023-12-13,6,78.81429053128373,2024-01-03,2024-01-02,472.88574318770236
PO001470,SUP00080,PROD00134,2024-04-02,10,73.90871150744158,2024-04-18,2024-04-24,739.0871150744158
